changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,changepoint_range,horizon,interval_width,rmse,mae,mape,smape,coverage,objective,regressor_count
0.2,5.0,additive,0.8,30,0.8,0.008089893839680475,0.006466345608386822,1.6369172666154495e-05,1.63692986773113e-05,1.0,0.008089893839680475,11
0.2,5.0,additive,0.8,30,0.9,0.008089893839680475,0.006466345608386822,1.6369172666154495e-05,1.63692986773113e-05,1.0,0.008089893839680475,11
0.2,5.0,additive,0.8,30,0.95,0.008089893839680475,0.006466345608386822,1.6369172666154495e-05,1.63692986773113e-05,1.0,0.008089893839680475,11
0.05,5.0,additive,0.9,30,0.8,0.00924829257054969,0.006472832061784099,1.6608367585559038e-05,1.6608336474227554e-05,1.0,0.00924829257054969,11
0.05,5.0,additive,0.9,30,0.9,0.00924829257054969,0.006472832061784099,1.6608367585559038e-05,1.6608336474227554e-05,1.0,0.00924829257054969,11
0.05,5.0,additive,0.9,30,0.95,0.00924829257054969,0.006472832061784099,1.6608367585559038e-05,1.6608336474227554e-05,1.0,0.00924829257054969,11
0.2,5.0,multiplicative,0.8,30,0.8,0.009841574875043805,0.005071201753016415,1.255092484379023e-05,1.255118882183187e-05,1.0,0.009841574875043805,11
0.2,5.0,multiplicative,0.8,30,0.9,0.009841574875043805,0.005071201753016415,1.255092484379023e-05,1.255118882183187e-05,1.0,0.009841574875043805,11
0.2,5.0,multiplicative,0.8,30,0.95,0.009841574875043805,0.005071201753016415,1.255092484379023e-05,1.255118882183187e-05,1.0,0.009841574875043805,11
0.05,1.0,multiplicative,0.8,30,0.8,0.010701727939257466,0.0042224458865916855,1.0652196996666488e-05,1.0652523541387539e-05,1.0,0.010701727939257466,11
0.05,1.0,multiplicative,0.8,30,0.9,0.010701727939257466,0.0042224458865916855,1.0652196996666488e-05,1.0652523541387539e-05,1.0,0.010701727939257466,11
0.05,1.0,multiplicative,0.8,30,0.95,0.010701727939257466,0.0042224458865916855,1.0652196996666488e-05,1.0652523541387539e-05,1.0,0.010701727939257466,11
0.2,10.0,additive,0.9,30,0.8,0.011153693879610389,0.01034478460619539,2.621501169060355e-05,2.62154104920192e-05,1.0,0.011153693879610389,11
0.2,10.0,additive,0.9,30,0.9,0.011153693879610389,0.01034478460619539,2.621501169060355e-05,2.62154104920192e-05,1.0,0.011153693879610389,11
0.2,10.0,additive,0.9,30,0.95,0.011153693879610389,0.01034478460619539,2.621501169060355e-05,2.62154104920192e-05,1.0,0.011153693879610389,11
0.2,1.0,additive,0.8,30,0.8,0.013076502133449734,0.012627058964684086,3.232042134451132e-05,3.2320994454724055e-05,1.0,0.013076502133449734,11
0.2,1.0,additive,0.8,30,0.9,0.013076502133449734,0.012627058964684086,3.232042134451132e-05,3.2320994454724055e-05,1.0,0.013076502133449734,11
0.2,1.0,additive,0.8,30,0.95,0.013076502133449734,0.012627058964684086,3.232042134451132e-05,3.2320994454724055e-05,1.0,0.013076502133449734,11
0.2,1.0,multiplicative,0.9,30,0.8,0.01615165021563835,0.01152777058986203,2.8512155906473957e-05,2.851159349700437e-05,1.0,0.01615165021563835,11
0.2,1.0,multiplicative,0.9,30,0.9,0.01615165021563835,0.01152777058986203,2.8512155906473957e-05,2.851159349700437e-05,1.0,0.01615165021563835,11
0.2,1.0,multiplicative,0.9,30,0.95,0.01615165021563835,0.01152777058986203,2.8512155906473957e-05,2.851159349700437e-05,1.0,0.01615165021563835,11
0.1,10.0,additive,0.9,30,0.8,0.016955817348977324,0.009024393424128144,2.1952521564374737e-05,2.1953378404457177e-05,1.0,0.016955817348977324,11
0.1,10.0,additive,0.9,30,0.9,0.016955817348977324,0.009024393424128144,2.1952521564374737e-05,2.1953378404457177e-05,1.0,0.016955817348977324,11
0.1,10.0,additive,0.9,30,0.95,0.016955817348977324,0.009024393424128144,2.1952521564374737e-05,2.1953378404457177e-05,1.0,0.016955817348977324,11
