changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,changepoint_range,horizon,interval_width,rmse,mae,mape,smape,coverage,objective,regressor_count
0.2,5.0,additive,0.8,30,0.8,14.981407074485107,13.01624637091915,0.03288479168787407,0.03259008428735098,0.6666666666666666,14.981407074485107,10
0.2,5.0,additive,0.8,30,0.9,14.981407074485107,13.01624637091915,0.03288479168787407,0.03259008428735098,0.8333333333333334,14.981407074485107,10
0.2,5.0,additive,0.8,30,0.95,14.981407074485107,13.01624637091915,0.03288479168787407,0.03259008428735098,0.9666666666666667,14.981407074485107,10
0.2,1.0,additive,0.8,30,0.8,15.159184992773396,13.110834450492211,0.0331187609500403,0.03280887598697145,0.6666666666666666,15.159184992773396,10
0.2,1.0,additive,0.8,30,0.9,15.159184992773396,13.110834450492211,0.0331187609500403,0.03280887598697145,0.8333333333333334,15.159184992773396,10
0.2,1.0,additive,0.8,30,0.95,15.159184992773396,13.110834450492211,0.0331187609500403,0.03280887598697145,0.9,15.159184992773396,10
0.1,1.0,additive,0.8,30,0.8,15.17570773423443,13.021751812401185,0.033233956966494255,0.03281154146809169,0.7,15.17570773423443,10
0.1,1.0,additive,0.8,30,0.9,15.17570773423443,13.021751812401185,0.033233956966494255,0.03281154146809169,0.8,15.17570773423443,10
0.1,1.0,additive,0.8,30,0.95,15.17570773423443,13.021751812401185,0.033233956966494255,0.03281154146809169,0.9666666666666667,15.17570773423443,10
0.1,10.0,additive,0.9,30,0.8,15.27699152739193,13.089569104979017,0.033358307238477325,0.032942500589970676,0.7,15.27699152739193,10
0.1,10.0,additive,0.9,30,0.9,15.27699152739193,13.089569104979017,0.033358307238477325,0.032942500589970676,0.8,15.27699152739193,10
0.1,10.0,additive,0.9,30,0.95,15.27699152739193,13.089569104979017,0.033358307238477325,0.032942500589970676,0.9666666666666667,15.27699152739193,10
0.2,1.0,additive,0.9,30,0.8,15.279767570198722,13.171814789135494,0.03327228431113627,0.0329499492748225,0.7,15.279767570198722,10
0.2,1.0,additive,0.9,30,0.9,15.279767570198722,13.171814789135494,0.03327228431113627,0.0329499492748225,0.8333333333333334,15.279767570198722,10
0.2,1.0,additive,0.9,30,0.95,15.279767570198722,13.171814789135494,0.03327228431113627,0.0329499492748225,0.9666666666666667,15.279767570198722,10
0.2,5.0,additive,0.9,30,0.8,15.40631492749952,13.230974370061398,0.03343990742595296,0.033099746250351676,0.6333333333333333,15.40631492749952,10
0.2,5.0,additive,0.9,30,0.9,15.40631492749952,13.230974370061398,0.03343990742595296,0.033099746250351676,0.8333333333333334,15.40631492749952,10
0.2,5.0,additive,0.9,30,0.95,15.40631492749952,13.230974370061398,0.03343990742595296,0.033099746250351676,0.9,15.40631492749952,10
