changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,changepoint_range,horizon,interval_width,rmse,mae,mape,smape,coverage,objective,regressor_count
0.1,1.0,multiplicative,0.9,30,0.95,65.65380656174177,50.84870615972631,0.14242457596756344,0.12733055870463011,0.7666666666666667,65.65380656174177,2
0.1,1.0,multiplicative,0.8,30,0.8,65.74783237757305,50.89232484352506,0.14258064127287673,0.12741750895687232,0.6,65.74783237757305,2
0.1,1.0,multiplicative,0.8,30,0.9,65.74783237757305,50.89232484352506,0.14258064127287673,0.12741750895687232,0.7,65.74783237757305,2
0.1,1.0,multiplicative,0.8,30,0.95,65.74783237757305,50.89232484352506,0.14258064127287673,0.12741750895687232,0.7666666666666667,65.74783237757305,2
0.1,10.0,multiplicative,0.9,30,0.8,65.83411464556467,50.942722438963564,0.1427479918190987,0.12752169192073634,0.6333333333333333,65.83411464556467,2
0.1,10.0,multiplicative,0.9,30,0.9,65.83411464556467,50.942722438963564,0.1427479918190987,0.12752169192073634,0.7,65.83411464556467,2
0.1,10.0,multiplicative,0.9,30,0.95,65.83411464556467,50.942722438963564,0.1427479918190987,0.12752169192073634,0.8,65.83411464556467,2
0.1,5.0,multiplicative,0.9,30,0.8,65.92053919020464,50.99019827913852,0.14290473002143628,0.1276195501693069,0.6,65.92053919020464,2
0.1,5.0,multiplicative,0.9,30,0.9,65.92053919020464,50.99019827913852,0.14290473002143628,0.1276195501693069,0.7333333333333333,65.92053919020464,2
0.1,5.0,multiplicative,0.9,30,0.95,65.92053919020464,50.99019827913852,0.14290473002143628,0.1276195501693069,0.7666666666666667,65.92053919020464,2
0.2,10.0,multiplicative,0.8,30,0.8,66.58885848538067,51.416897704409756,0.14427518399939024,0.12851386971638676,0.6333333333333333,66.58885848538067,2
0.2,10.0,multiplicative,0.8,30,0.9,66.58885848538067,51.416897704409756,0.14427518399939024,0.12851386971638676,0.7333333333333333,66.58885848538067,2
0.2,10.0,multiplicative,0.8,30,0.95,66.58885848538067,51.416897704409756,0.14427518399939024,0.12851386971638676,0.7666666666666667,66.58885848538067,2
0.2,5.0,multiplicative,0.8,30,0.8,66.69192232941987,51.47795115446369,0.1444797756255614,0.12863480759392243,0.6,66.69192232941987,2
0.2,5.0,multiplicative,0.8,30,0.9,66.69192232941987,51.47795115446369,0.1444797756255614,0.12863480759392243,0.7333333333333333,66.69192232941987,2
0.2,5.0,multiplicative,0.8,30,0.95,66.69192232941987,51.47795115446369,0.1444797756255614,0.12863480759392243,0.7333333333333333,66.69192232941987,2
0.2,10.0,multiplicative,0.9,30,0.8,66.77085125520041,51.53271502673006,0.14464114569687306,0.12875530560398452,0.6333333333333333,66.77085125520041,2
0.2,10.0,multiplicative,0.9,30,0.9,66.77085125520041,51.53271502673006,0.14464114569687306,0.12875530560398452,0.7333333333333333,66.77085125520041,2
0.2,10.0,multiplicative,0.9,30,0.95,66.77085125520041,51.53271502673006,0.14464114569687306,0.12875530560398452,0.7666666666666667,66.77085125520041,2
0.2,1.0,multiplicative,0.8,30,0.8,66.98418638197943,51.67980353690248,0.1450912001029409,0.12906552302796062,0.6,66.98418638197943,2
0.2,1.0,multiplicative,0.8,30,0.9,66.98418638197943,51.67980353690248,0.1450912001029409,0.12906552302796062,0.7,66.98418638197943,2
0.2,1.0,multiplicative,0.8,30,0.95,66.98418638197943,51.67980353690248,0.1450912001029409,0.12906552302796062,0.7666666666666667,66.98418638197943,2
0.2,1.0,multiplicative,0.9,30,0.8,66.99873999579457,51.68014937225285,0.14509843545163767,0.1290625543568658,0.6,66.99873999579457,2
0.2,1.0,multiplicative,0.9,30,0.9,66.99873999579457,51.68014937225285,0.14509843545163767,0.1290625543568658,0.7333333333333333,66.99873999579457,2
0.2,1.0,multiplicative,0.9,30,0.95,66.99873999579457,51.68014937225285,0.14509843545163767,0.1290625543568658,0.7333333333333333,66.99873999579457,2
0.2,5.0,multiplicative,0.9,30,0.8,67.50555126218778,52.01315273838926,0.14614280168679625,0.12975535993785434,0.6,67.50555126218778,2
0.2,5.0,multiplicative,0.9,30,0.9,67.50555126218778,52.01315273838926,0.14614280168679625,0.12975535993785434,0.7333333333333333,67.50555126218778,2
0.2,5.0,multiplicative,0.9,30,0.95,67.50555126218778,52.01315273838926,0.14614280168679625,0.12975535993785434,0.7666666666666667,67.50555126218778,2
