changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,changepoint_range,horizon,interval_width,rmse,mae,mape,smape,coverage,objective,regressor_count
0.05,1.0,multiplicative,0.9,30,0.8,62.43507794872616,48.18165249889555,0.13454167069413572,0.12156781093214422,0.6333333333333333,62.43507794872616,3
0.05,1.0,multiplicative,0.9,30,0.9,62.43507794872616,48.18165249889555,0.13454167069413572,0.12156781093214422,0.7333333333333333,62.43507794872616,3
0.05,1.0,multiplicative,0.9,30,0.95,62.43507794872616,48.18165249889555,0.13454167069413572,0.12156781093214422,0.8,62.43507794872616,3
0.05,10.0,multiplicative,0.9,30,0.8,62.628361944494394,49.10409868023041,0.13656701569428883,0.12460525299506232,0.5666666666666667,62.628361944494394,3
0.05,10.0,multiplicative,0.9,30,0.9,62.628361944494394,49.10409868023041,0.13656701569428883,0.12460525299506232,0.7,62.628361944494394,3
0.05,10.0,multiplicative,0.9,30,0.95,62.628361944494394,49.10409868023041,0.13656701569428883,0.12460525299506232,0.8,62.628361944494394,3
0.05,5.0,multiplicative,0.9,30,0.8,62.72171295419595,49.25220423319236,0.1368483905267006,0.125052436652327,0.5666666666666667,62.72171295419595,3
0.05,5.0,multiplicative,0.9,30,0.9,62.72171295419595,49.25220423319236,0.1368483905267006,0.125052436652327,0.7333333333333333,62.72171295419595,3
0.05,5.0,multiplicative,0.9,30,0.95,62.72171295419595,49.25220423319236,0.1368483905267006,0.125052436652327,0.8333333333333334,62.72171295419595,3
0.05,5.0,multiplicative,0.8,30,0.8,62.74111280702435,49.065445786007636,0.1366900477098972,0.12442718262559643,0.6333333333333333,62.74111280702435,3
0.05,5.0,multiplicative,0.8,30,0.9,62.74111280702435,49.065445786007636,0.1366900477098972,0.12442718262559643,0.7,62.74111280702435,3
0.05,5.0,multiplicative,0.8,30,0.95,62.74111280702435,49.065445786007636,0.1366900477098972,0.12442718262559643,0.7666666666666667,62.74111280702435,3
0.05,1.0,multiplicative,0.8,30,0.8,62.886629977837735,49.232142520657604,0.13706106711914998,0.12488542053882104,0.5666666666666667,62.886629977837735,3
