ds,yhat,yhat_lower,yhat_upper
2025-08-09,183.48932869443462,146.84403184590872,223.8037886087842
2025-08-10,198.0863307931336,158.27258115914162,238.95221116928838
2025-08-11,198.73572283505965,158.66873960947152,235.26394385943343
2025-08-12,192.25106153436246,151.0792424845079,230.53016290129253
2025-08-13,208.8462732956032,167.6271633726288,248.5451073351597
2025-08-14,186.29934350888192,146.76982226587913,226.22772726534342
2025-08-15,208.62594552049535,171.5821650877838,245.82887519683072
2025-08-16,188.82099540797114,149.900443751185,223.474986648813
2025-08-17,196.55468469578668,159.32260358363197,232.343653328649
2025-08-18,186.55390343140516,146.48363651093734,226.1825333823839
2025-08-19,217.20076373695787,177.0200603958532,258.29314547577417
2025-08-20,225.1537491390092,185.84226722664764,265.7954381303097
2025-08-21,216.47556867666827,181.0629637566332,254.2823265153357
2025-08-22,208.38652033452573,168.99561670397154,245.5199638102767
2025-08-23,205.87660397761445,167.41694035267545,242.76300079715048
2025-08-24,213.69781316218388,175.89767522722906,252.26927478501665
2025-08-25,220.6693189181092,180.92674069717413,258.41843554460576
2025-08-26,209.6691494452407,170.2362821367145,250.26146972120236
2025-08-27,216.6334361028069,176.9347379584411,252.07563568870432
2025-08-28,200.56215808332743,163.5131921050372,238.98506595663443
2025-08-29,202.0764410881099,163.42103585702898,240.57717956052988
2025-08-30,204.53801941485364,167.131848992993,242.82274440527726
2025-08-31,211.01097372342076,173.7261762315693,247.81807535859687
2025-09-01,219.17671304325268,179.35450163554768,259.00112536748475
2025-09-02,217.32209668934706,177.9400647411204,257.269687043466
2025-09-03,211.82156932458324,173.31207374914226,248.4898231865434
2025-09-04,214.35714023021524,175.84560591716019,253.73157053577847
2025-09-05,205.51119461594104,165.55288011891875,241.9883546257595
2025-09-06,220.9074769732226,181.21897030444774,257.42584504112097
2025-09-07,292.82126167850396,251.85622537722497,331.37462389135067
2025-09-08,227.91999130924657,186.79868589715028,266.1474293871086
2025-09-09,217.58742792420696,180.06362038695588,256.99618100861653
2025-09-10,229.46469119470302,194.09596973713914,265.12445942138646
2025-09-11,216.613522861207,178.20268519976312,254.54087137181628
2025-09-12,221.78903022797653,182.86664488411847,263.9268309319773
2025-09-13,218.15033755542885,181.82562027951678,256.0862287758875
2025-09-14,216.89445713854832,177.56620779808932,255.36664932289096
2025-09-15,220.0971773456713,182.7291015403958,258.86226429638407
2025-09-16,225.68523801027638,185.9330088090906,264.5616638526702
2025-09-17,238.71880326739438,198.19939373131973,277.42464708639227
2025-09-18,235.64015108380258,199.34902132421936,274.76668695263686
2025-09-19,246.2230921082459,210.94979433099334,284.4923026200557
2025-09-20,240.3524916734044,200.74673916303976,278.6347931633366
2025-09-21,230.58671704114963,192.28533307440614,267.8148460898762
2025-09-22,258.5883841344317,221.01022318429833,301.6524796309275
2025-09-23,231.57583666682262,194.94206471705832,272.4424207381711
2025-09-24,225.57885884901253,189.30793214322466,262.78915045541925
2025-09-25,252.09731182713315,210.95915487606717,289.47049128356434
2025-09-26,228.7166338817783,186.703593223608,270.7785957384824
2025-09-27,229.74852658470488,188.56210501894697,266.35999326812276
2025-09-28,224.9529781275379,185.89234649338832,263.6964954143888
2025-09-29,244.85252080125974,206.97898290024858,285.4578641420038
2025-09-30,236.82872250198366,199.2643860008369,276.1299281326828
2025-10-01,239.79888043203385,201.67094016660494,278.31575569859064
2025-10-02,265.57182827549184,224.91662220437007,308.45584968219896
2025-10-03,246.32501166051063,206.06442833754417,286.5956328690286
2025-10-04,250.7992528256417,210.11594296780672,287.93851248703066
2025-10-05,255.55621860046492,215.34645609529787,296.65842447040416
2025-10-06,268.5252270712792,230.0967225445714,307.0638697028001
2025-10-07,239.81474044576083,200.91643677673616,278.6957025352289
2025-10-08,352.291374061619,313.86235103058243,391.3645901837834
2025-10-09,267.1450708595695,226.85105983303836,306.83115716556864
2025-10-10,256.003918383687,216.81184029757566,295.1596494473414
2025-10-11,288.39750636780906,248.63908769095391,325.67933578050764
2025-10-12,270.4870286151463,232.91838885646405,310.90104616777006
2025-10-13,288.2991566522307,251.16135658397903,327.0918997080605
2025-10-14,260.0589391987737,221.84899893616532,300.589665469629
2025-10-15,270.58230732763536,232.044551300844,307.8285723239436
2025-10-16,255.23721545183201,216.70478134997813,294.6385379216507
